Id,Name,Date(created_at),Tweet(text),User_id,Screen_name,Location
,,,,,,
1.14614E+18,Pearse Trust,Tue Jul 02 19:35:00 +0000 2019,in canada the partnership is becoming an increasingly popular vehicle for investors including non residents to ac  t co kreffzjw9m,177287817,PearseTrust,"HQ in Dublin, Ireland"
,,,,,,
1.14614E+18,Tara,Tue Jul 02 19:35:01 +0000 2019,rt guardian fantastic arctic fox animal walks 3 500km from norway to canada  t co b2pczhj7lx,19531986,brucemadelost,"London, UK"
,,,,,,
1.14614E+18,TRUMP LOYAL!!,Tue Jul 02 19:35:01 +0000 2019,rt manny ottawa fakefeminist in addition to destroying 1 relations 2 world respect 3 alberta confederation 4 oil amp pipelin ,313381710,Apipwhisperer,
,,,,,,
1.14614E+18,Stephen,Tue Jul 02 19:35:02 +0000 2019, trishshirlaw my issue with the statement is an issue of grammatical error canada can not stand in front of ukrain  t co ntomrcbxey,374029556,faseruk,"Toronto, Ontario"
,,,,,,
1.14614E+18,Cathal Doyle,Tue Jul 02 19:35:02 +0000 2019,rt dublinairport enter to win flights to your choice of 7 destinations in canada with aircanada whale watch in st john s visit the ,7.46821E+17,CathalDoyle7,
,,,,,,
1.14614E+18,Border Gold Corp.,Tue Jul 02 19:35:03 +0000 2019,confidence returns to the canadian market after pipeline approval trudeau canada oilandgas commodities  t co cmomtyx181,581362095,bordergold,"Vancouver, BC"
,,,,,,
1.14614E+18,Ali Moussa,Tue Jul 02 19:35:03 +0000 2019,rt aliabunimah ayelet shaked who published call for genocide of palestinians including the murder of mothers who give birth to little ,249165348,amous80,"London, Ontario"
,,,,,,
1.14614E+18,FrankH #istandwithchriswilliamson,Tue Jul 02 19:35:03 +0000 2019,rt arfonj the cannabis debate 63 of londoners back legalisation gt gt good work by the grass root campaigners like ukcannabisclubs canna ,1.04679E+18,FH1979X,"East Midlands, England"
,,,,,,
1.14614E+18,blogTO,Tue Jul 02 19:35:03 +0000 2019,alleged hate crime caught on camera at canada s wonderland  t co gczfjqfahm toronto vaughan  t co tnwrr0hied,1223101,blogTO,Toronto
,,,,,,
1.14614E+18,JennyJones,Tue Jul 02 19:35:04 +0000 2019,rt parisdaguerre canada is refusing to roll over its eu trade agreement for the uk if there s a no deal brexit more sunny uplands then ,8.57604E+17,JennyJones1313,
,,,,,,
1.14614E+18,Thomas Friesen,Tue Jul 02 19:35:04 +0000 2019,rt thebrandonsun mitch lyall did his job to give the wheat city whiskey jacks a shot at a canada day victory but the team s defence didn ,352813054,thomasmfriesen,"Brandon, Manitoba"
,,,,,,
1.14614E+18,Mirage News,Tue Jul 02 19:35:04 +0000 2019,helping citizens critically assess and become resilient against harmful online  t co a6rk4zycww canada  t co f3tu5ofxm8,3149729430,MirageNewsCom,
,,,,,,
1.14614E+18,Dietitians of Canada,Tue Jul 02 19:35:04 +0000 2019,are you a recent grad from ontario or saskatchewan 2014 2019 please complete our new dietetic graduate survey f  t co 50qlpvx5fy,432334424,DietitiansCAN,
,,,,,,
1.14614E+18,Dank You,Tue Jul 02 19:35:05 +0000 2019,rt tavicosta almost 60 of the us yield curve now inverted canada is about 70 hong kong is 80 we are at the pinnacle of a historic ,1.03405E+18,DankYouToo,
,,,,,,
1.14614E+18,AlisonElvisCostello,Tue Jul 02 19:35:05 +0000 2019,rt natstclair a young arctic fox has walked across the ice from norway s svalbard islands to northern canada in an epic journey covering ,1.06436E+18,NDUndefeated,"Omaha, NE"
,,,,,,
1.14614E+18,EJ,Tue Jul 02 19:35:05 +0000 2019,rt monikkr m all i ask very little of people if nothing at all but please rt this story and help my friends dog  t co zk4wem ,3315781685,edgyerin,"Edmonton, Alberta"
,,,,,,
1.14614E+18,Amit Dua,Tue Jul 02 19:35:06 +0000 2019,rt cnn a young female arctic fox has shocked scientists by traveling over 3 500 km 2 175 miles from norway to canada in just 76 days h ,2873961592,its_amit_dua,London
,,,,,,
1.14614E+18,LordJay,Tue Jul 02 19:35:03 +0000 2019,rt natstclair a young arctic fox has walked across the ice from norway s svalbard islands to northern canada in an epic journey covering ,311077155,Indiglo2x,"Oakland, CA"
,,,,,,
1.14614E+18,C Speng,Tue Jul 02 19:35:06 +0000 2019,rt aarno xxii 1 thread deciphering the qanon trudeau drop billionaire s 187 fvey safety house build u1 funnel gt gt canada gt gt x q ht ,7.74259E+17,speng_c,
,,,,,,
1.14614E+18,Game of Life,Tue Jul 02 19:35:06 +0000 2019,rt reuters americans caravan to canada for cheap insulin jonah green reports for reuterstv  t co rsfuqonsvb  t co qo9q ,3387727233,EmiliaOnPoint,"A Democracy, Functioning"
,,,,,,
1.14614E+18,Conspiracy Smasher,Tue Jul 02 19:35:07 +0000 2019,rt superpatriotone lost canada muslim attacked christian preacher i have right to attack anyone who doesn t respect islam why ,89135084,IEAffiliate,People’s Republic of CA
,,,,,,
1.14614E+18,Dorene M. Lorenz,Tue Jul 02 19:35:07 +0000 2019,i girl after my own heart  t co hhavoalpln,249826268,DoreneLorenz,"Juneau, AK"
,,,,,,
1.14614E+18,AB,Tue Jul 02 19:35:08 +0000 2019,rt yoo goal are you thinking what am thinking about this country am thinking canada or finland should come and loan us for 20yrs wit ,1.0903E+18,AB_d_target,Nigeria
,,,,,,
1.14614E+18,Radicalized Grandpa. Where is my $10 Million?,Tue Jul 02 19:35:08 +0000 2019,the trudeau legacy a sockboy disaster in international relations canada s back sunnyways g20 cdnpoli,582373690,OhToFreeCanada,Purely Stone Age
,,,,,,
1.14614E+18,Noreen Colbert,Tue Jul 02 19:35:08 +0000 2019, progresscdn enough with you canada proud go away ,128953725,spiritofanu,
,,,,,,
1.14614E+18,Raoul Biteenbois,Tue Jul 02 19:35:08 +0000 2019,rt elvispresley happy canada day did you know that throughout his career elvis only performed five concerts outside of the united ,444662457,RBiteenbois,
,,,,,,
1.14614E+18,melt,Tue Jul 02 19:35:09 +0000 2019, emzanotti perfect country  t co kmce3imfm8,7.70351E+17,atemmelt,"Cincinnati, OH"
,,,,,,
1.14614E+18,JLAW,Tue Jul 02 19:35:09 +0000 2019,who knew a tweet could make my day ,248300089,ivyjordan_,"Georgia, USA"
,,,,,,
1.14614E+18,mig30m6,Tue Jul 02 19:35:09 +0000 2019,rt captaindick12 doug ford is andrew scheer s idol everything doug ford is doing to ontario is exactly what scheer will do to canada on ,15677734,mig30m6,Canada
,,,,,,
1.14614E+18,Lyndsey Renter,Tue Jul 02 19:35:09 +0000 2019,this high school in alberta canada had the right idea of implementing gender neutral bathrooms however they had a  t co nnldhbdm5z,1.14072E+18,lyndsey13746359,
,,,,,,
1.14614E+18,Overdraft Kingz,Tue Jul 02 19:35:09 +0000 2019, they won 73 games who caressss they ain t even win the title,394064168,HennyPrez,Detroit
,,,,,,
1.14614E+18,Perheadbet,Tue Jul 02 19:35:09 +0000 2019,rt ronfromlasvegas lasvegas encoreresortbh tonight the boston redsox 11 games out of 1st place in the east after traveling around t ,7.88421E+17,Betperhead,
,,,,,,
1.14614E+18,Kendra Smith,Tue Jul 02 19:35:09 +0000 2019,rt gillianfrench13 u s canada giveaway the door to january is out in paperback 1 winner will receive signed door paperback si ,7.53397E+17,MiKendrasmith,"Michigan, USA"
,,,,,,
1.14614E+18,madeline walker,Tue Jul 02 19:35:10 +0000 2019,rt caitlinaryana buy weed online in canada cannabis marijuana high key weed dispensary  t co ft7ztblgr1,1.14148E+18,madelin64047345,
,,,,,,
1.14614E+18,The Nor-man,Tue Jul 02 19:35:10 +0000 2019, joaquincastrotx greeting from canada you really are a morron ,1.02651E+18,TheNorman8,
,,,,,,
1.14614E+18,Judy Hunting,Tue Jul 02 19:35:10 +0000 2019,i just entered for the chance to win 1 of 4 3000 cash prizes to explore the world and be readyforanything from ve  t co ll5tw9diwg,27472364,Lovingpink,Canada
,,,,,,
1.14614E+18,Ken McPherson,Tue Jul 02 19:35:11 +0000 2019,arctic fox goes on epic 2 000 mile journey from norway to canada leaving scientists stunned  t co k8vvhnho9y,95249550,DiamondbackMac,"Jay, FL"
,,,,,,
1.14614E+18,Ben LeBlanc,Tue Jul 02 19:35:11 +0000 2019, cavaliercanuck amdg jmj catholicparty yes in fact he remarried four times after each of his wives died he l  t co t2utoe9twb,1.08568E+18,realBenLeBlanc,USA
,,,,,,
1.14614E+18,Sam I am,Tue Jul 02 19:35:12 +0000 2019,laughing my ass off listening to girls gottaeat talk about saskatchewan also moose jaw has the worlds tallest moo  t co apjidjktcr,591242054,sam_hofsink,
,,,,,,
1.14614E+18,Frank Power,Tue Jul 02 19:35:14 +0000 2019,nice to see how much respect espn shows to canada saying they don t want players to play there see why we don t get a christmas game,341228540,FrankPower4213,"Alberta, Canada"
,,,,,,
1.14614E+18,Joyce S,Tue Jul 02 19:35:15 +0000 2019,rt reuters americans caravan to canada for cheap insulin jonah green reports for reuterstv  t co rsfuqonsvb  t co qo9q ,593136110,WholeInCenter,
,,,,,,
1.14614E+18,CPF NATIONAL,Tue Jul 02 19:35:14 +0000 2019,attention share your language story what does the two official languages of canada mean to you historicacanada  t co mcinfbhbx8,73406415,CPFNational,"Ottawa, Ontario"
,,,,,,
1.14614E+18,christopher (no relationship to Devin Nunes) crews,Tue Jul 02 19:35:15 +0000 2019, joshtpm adamweinstein it s actually we re canada and we re awfully sorry about that eh ,236955375,christophcrews,"Richmond, VA"
,,,,,,
1.14614E+18,Marty Forbes,Tue Jul 02 19:35:15 +0000 2019,rt cbcedmonton nashville considers banning e scooters as calgary edmonton prepare to welcome them  t co h3d1ybtjro  t co f ,22733645,MJForbes,Edmonton Alberta Canada
,,,,,,
1.14614E+18,MK,Tue Jul 02 19:35:16 +0000 2019,within the past couple of years i have learned and empathized about how difficult canada day is for indigenous comm  t co ew00crxngj,343794030,ManpreetKaurr,
,,,,,,
1.14614E+18,Rina De Cola,Tue Jul 02 19:35:17 +0000 2019, nkotb mjambriz joeymcintyre trying not to cry every time i see nkotb posts on facebook instagram and twitter t  t co nr4cdbvfgx,601514021,rinadecolamtl,"Montreal,Canada"
,,,,,,
1.14614E+18,Alan Corr,Tue Jul 02 19:35:17 +0000 2019,rt dublinairport is canada on your bucket list we ve flights for 2 to one of 7 canadian destinations of your choice with aircanada ch ,371232756,corr21,
,,,,,,
1.14614E+18,David Meenan,Tue Jul 02 19:35:18 +0000 2019,rt natstclair a young arctic fox has walked across the ice from norway s svalbard islands to northern canada in an epic journey covering ,241874759,Meenan11,Edinburgh
,,,,,,
1.14614E+18,Ross Craig,Tue Jul 02 19:35:18 +0000 2019, sonossupport now available in canada i haven t tried it yet are we able to choose google play music as default music service ,16751798,rosscraig,St. John's Newfoundland
,,,,,,
1.14614E+18,marc,Tue Jul 02 19:35:18 +0000 2019, jennybcsilly achilleswoods perlmutations realdonaldtrump typical liberal nothing intelligent to say you don  t co djnfre3nmr,1.14251E+18,marc47223935,
,,,,,,
1.14614E+18,WorkInNonProfits.ca,Tue Jul 02 19:35:18 +0000 2019,digital amp social media coordinator toronto march of dimes canada toronto full time apply by tue 16 jul  t co cmyxl7p5e3,131258028,winpca,
,,,,,,
1.14614E+18,Adam J. C. Salesse,Tue Jul 02 19:35:19 +0000 2019,rt reuters americans caravan to canada for cheap insulin jonah green reports for reuterstv  t co rsfuqonsvb  t co qo9q ,9.24288E+17,adam4sj,Saint John - Rothesay
,,,,,,
1.14614E+18,"ALC Not My President & Impeach Trump, Under 1.5 C",Tue Jul 02 19:35:20 +0000 2019,here are canada s top 10 bed bug infested cities  t co j5fsopw3pg,1431031490,Arthur59611540,USA
,,,,,,
1.14614E+18,Vik,Tue Jul 02 19:35:20 +0000 2019,rt unplannedmovie if you want unplanned to come to your country reach out canada is just the first of many  t co rncxr ,9.56166E+17,Vik36858383,
,,,,,,
1.14614E+18,MunroeL,Tue Jul 02 19:35:20 +0000 2019,looks like project fear will soon be known as project spot on ,120234769,MunroeL,(Dis)United-Kingdon
,,,,,,
1.14614E+18,djbrandon barker,Tue Jul 02 19:35:21 +0000 2019,rt iamsandraoh happy canada day all ,9.54839E+17,BarkerDjbrandon,"Maywood, IL"
,,,,,,
1.14614E+18,MsRosesScheer4PM,Tue Jul 02 19:35:21 +0000 2019,rt elldevon exactly so when will we wake up ethics violations mean nothing in this country if the violators are justintrudeau liberal ,3242282429,Blueyes9445,
,,,,,,
1.14614E+18,felicity justrabo,Tue Jul 02 19:35:21 +0000 2019,rt habtamu4seyoum famous in ethiopia nobody in exile 3 musicians on finding a new life in canada tizita  t co xdyuvti5vr,1972680811,felicityjust,"Toronto, ON"
,,,,,,
1.14614E+18,Sandra loves Demi,Tue Jul 02 19:35:22 +0000 2019,rt demisdanger album demi itunes 32 brazil 7 105 peru ne 140 united states 112 192 new zealand ne 194 mexico 4 454 ,1.00738E+18,Demetrialovatex,"Macapá, Brasil"
,,,,,,
1.14614E+18,Vincent Vega,Tue Jul 02 19:35:22 +0000 2019,rt jandles so many idiots with this take kd kd had a 3 1 lead to gsw kd and co blew said 3 1 lead kd went and joined said team ,488044547,CamKBrown,"Shreveport, LA"
,,,,,,
1.14614E+18,Janet Van Camp,Tue Jul 02 19:35:23 +0000 2019,rt deadder cartoonists in the u s are painted as being from the left or the right some even as democrat or republican cartoonists are ,2310327149,2014vanj,"Ontario, Canada"
,,,,,,
1.14614E+18,Wet Coast Life,Tue Jul 02 19:35:23 +0000 2019,rt crazie daizee you know the ultra dogs appearing in races like gobi they ve got nothing on this arctic fox went 2100 miles in 76 da ,34296565,wetcoastlife,"Raincouver, Wet Coast, Canada"
,,,,,,
1.14614E+18,Plastic Action Centre,Tue Jul 02 19:35:23 +0000 2019,rt wrwcanada the changes should be made by october just in time for wastereductionweek 2019 kfc canada  t co vmlmuvjshp,1.09616E+18,PlasticActionCA,Canada
,,,,,,
1.14614E+18,Martin G,Tue Jul 02 19:35:23 +0000 2019,rt katya zamo excited to strut pout and let it my whole chunky ass out in edmonton canada tonight strut sexy woman  t co s ,29300945,EricJoshua107,"Phoenix, AZ"
,,,,,,
1.14614E+18,BC Care Providers,Tue Jul 02 19:35:24 +0000 2019,made in canada solutions answers to seniors care challenges can start at home caring for seniors in depth t  t co lh624jq6u4,874817197,BCCareProviders,"Burnaby, British Columbia"
,,,,,,
1.14614E+18,JohnnieGarner,Tue Jul 02 19:35:24 +0000 2019,rt gordongchang there is only one thing that will end beijing s atrocities against the uighurs the fall of the communist party and the ,17934079,JohnnieGarner,"Los Angeels, Ca"
,,,,,,
1.14614E+18,Just me,Tue Jul 02 19:35:24 +0000 2019,rt americanindian8 concerning video has fsin calling for rcmp officers termination  t co pornj01exy indigenous tairp,291980218,IRhateful,
,,,,,,
1.14614E+18,"2, The Ranting Gryphon",Tue Jul 02 19:35:24 +0000 2019,rt tantroo mcnally an indigenous individual in canada has stated the the government healthcare system denied medical coverage to their mo ,22360020,2_gryphon,"Colorado Springs, CO"
,,,,,,
1.14614E+18,Ciroc Don 4,Tue Jul 02 19:35:24 +0000 2019,rt jandles so many idiots with this take kd kd had a 3 1 lead to gsw kd and co blew said 3 1 lead kd went and joined said team ,336163092,Luke4__,"Venice, CA"
,,,,,,
1.14614E+18,Abhishek Goel,Tue Jul 02 19:35:25 +0000 2019,dow would hit 30 000 if fed cuts rates and congress passes new mexico canada trade deal says navarro  t co bzkkskpru7,134062020,thewittyaccount,Gurgaon
,,,,,,
1.14614E+18,dani,Tue Jul 02 19:35:25 +0000 2019,rt reuters americans caravan to canada for cheap insulin jonah green reports for reuterstv  t co rsfuqonsvb  t co qo9q ,25426390,phantomangell,
,,,,,,
1.14614E+18,Caroline Lozinski,Tue Jul 02 19:35:26 +0000 2019,i just entered for the chance to win 1 of 4 3000 cash prizes to explore the world and be readyforanything from ve  t co lcrvxaipjx,9.40074E+17,CarolineLozins2,
,,,,,,
1.14614E+18,Ev Loz,Tue Jul 02 19:35:26 +0000 2019,rt cnn a young female arctic fox has shocked scientists by traveling over 3 500 km 2 175 miles from norway to canada in just 76 days h ,321521952,evervellir,
,,,,,,
1.14614E+18,Grandfather,Tue Jul 02 19:35:26 +0000 2019, snack8671 joaquincastrotx or you could each take one family in much like the high school band trip ban  t co l66f178glq,2831009245,MrRandy2222,
,,,,,,
1.14614E+18,kmi,Tue Jul 02 19:35:27 +0000 2019,rt btsanalytics itunes bts twt update 1 finland 1 philippines 1 spain 2 indonesia 7 netherlands 14 norway 15 italy 18 austria ,855765787,mxsjk,i love her
,,,,,,
1.14614E+18,LegitAccount12345678,Tue Jul 02 19:35:27 +0000 2019,rt wickdchiq so what you re saying is that canada is an oligarchy the irving s owning everything in nb is a good start to my everlast ,1395862998,Swikstr,
,,,,,,
1.14614E+18,Jessica Isabel Robeson,Tue Jul 02 19:35:28 +0000 2019,artic fox walks from norway s svalbard islands to northern canada in 76 days  t co s4di7dfnv8,1.11867E+18,JessRobeson,The most 'diverse' part of London
,,,,,,
1.14614E+18,Hugh.Freeman,Tue Jul 02 19:35:28 +0000 2019,rt leonardroxon geniuses at elections canada had no problems in 2015 foreign money pouring in to elect trudeau liberals suddenly they r ,1.11528E+18,HughFreeman15,
,,,,,,
1.14614E+18,Alan Corr,Tue Jul 02 19:35:29 +0000 2019,rt dublinairport enter to win flights to your choice of 7 destinations in canada with aircanada whale watch in st john s visit the ,371232756,corr21,
,,,,,,
1.14614E+18,Andy Ferry Services  #InformedConsent #ABTV #FBPE,Tue Jul 02 19:35:29 +0000 2019,rt suewilson91 canada is refusing to roll over its eu trade agreement for the uk if there s a no deal brexit of course they are any bri ,3091257648,andy_n2000,London
,,,,,,
1.14614E+18,LVI@LVIaLondres,Tue Jul 02 19:35:29 +0000 2019,hilarious watch as australia newzealand south africa follow uk s meat dairy agriculture market with eu is liter  t co uorjctwbm6,3323088981,LVIaLondres,
,,,,,,
1.14614E+18,Post World,Tue Jul 02 19:35:29 +0000 2019,an arctic fox walked 2 700 miles from norway to canada yes that s possible  t co trbetnudfc,15008600,PostWorldNews,"Washington, DC"
,,,,,,
1.14614E+18,CHOM 97 7 Montreal,Tue Jul 02 19:35:30 +0000 2019,6 o clock showdown canada day vibes continue with a legendary canuck rockin the bell centre tonight click on a  t co 5dbqolhrc8,92098818,CHOM977,Montreal
,,,,,,
1.14614E+18,G Godwin,Tue Jul 02 19:35:30 +0000 2019,rt thatsmrneil but but but failure greg but socks and hair and handshakes liberals now lead by 3 in nanos like i have said t ,3145959239,gill_godwin,Ottawa
,,,,,,
1.14614E+18,MIA,Tue Jul 02 19:35:31 +0000 2019,rt radnature joffre lakes trail canada  t co uxenboktyq,1.08993E+18,MIA_RAVAS2211,
,,,,,,
1.14614E+18,Real Daddy Charles,Tue Jul 02 19:35:31 +0000 2019,seeking for a serious sugar babe to be spoiled with 800 every week and take good care of if you re interested retw  t co vv7hzuadrt,1.14613E+18,RealDaddyCharl1,
,,,,,,
1.14614E+18,DeltaRichmond Greens,Tue Jul 02 19:35:31 +0000 2019,more liberalparty corruption you decide all had personal connections to senior liberal mp dominic leblanc  t co qaauy4yu2z,1934908472,DeltaRichGreen,Richmond & Delta
,,,,,,
1.14614E+18,MsAD,Tue Jul 02 19:35:31 +0000 2019,rt yoo goal are you thinking what am thinking about this country am thinking canada or finland should come and loan us for 20yrs wit ,3293536434,MissAdunola_,Grotto...
,,,,,,
1.14614E+18,Tim Duckworth,Tue Jul 02 19:35:31 +0000 2019,representing team canada at the world cup of vegas today alongside mateuszpater brendooor and some other common  t co lx2w58xso2,122612506,tRaMSt0p,Las Vegas
,,,,,,
1.14614E+18,Susu,Tue Jul 02 19:35:32 +0000 2019,rt justintrudeau proud to be canadian today and every day happy canada day  t co oiwgal8blm,1063655336,0099Susu,
,,,,,,
1.14614E+18,MaggIvy,Tue Jul 02 19:35:32 +0000 2019,rt blogto alleged hate crime caught on camera at canada s wonderland  t co gczfjqfahm toronto vaughan  t co tnwrr0hied,7.04237E+17,MaggIvy,Canada
,,,,,,
1.14614E+18,Dasher... is it still the offseason?,Tue Jul 02 19:35:33 +0000 2019,seeing reports they interviewed the fox can t wait to hear what does the fox say ,2262341445,that_dash,GEORGIA (Ill just say Wayx) 
,,,,,,
1.14614E+18,Paul McGuire,Tue Jul 02 19:35:33 +0000 2019,rt calphonso here s l stone and my first story on this ford government deliberately spread misinformation about autism program interna ,80822931,mcguirp,Ottawa
,,,,,,
1.14614E+18,amiirah abduljabar,Tue Jul 02 19:35:36 +0000 2019,rt shawnmendes happy canada day i love canada ,1.12498E+18,amiirahabdulja1,Somalia
,,,,,,
1.14614E+18,Bozhena Getova,Tue Jul 02 19:35:36 +0000 2019,rt btsanalytics itunes bts twt update 1 finland 1 philippines 1 spain 2 indonesia 7 netherlands 14 norway 15 italy 18 austria ,2246265133,bukimoon,
,,,,,,
1.14614E+18,Tokyo Informer,Tue Jul 02 19:35:36 +0000 2019,bild lessons from tokyo  t co ebbeydngry  t co lbnxujnz3a,75342841,tokyoinformer,Tokyo
,,,,,,
1.14614E+18,Surveyor Work,Tue Jul 02 19:35:36 +0000 2019,job altona canada surveyor surveyor surveyor jobs surveyor  t co qxtmseuf7p,342155909,SurveyorGuide,
,,,,,,
1.14614E+18,Logan Campbell,Tue Jul 02 19:35:36 +0000 2019,rt mattrainniecbc it was 15 years ago canada day 2004 when paperlions then the chucky danger band had their first gig we mark tha ,57123937,LogManMaritimes,"Sydney, NS, Cape Breton"
,,,,,,
1.14614E+18,Public opinion,Tue Jul 02 19:35:37 +0000 2019,rt noangelforme andrewscheer hopefully canada will never have conservative rule again i really wish ndp and greens would merge i d ,587853873,dntfolome,canada
,,,,,,
1.14614E+18,BTONYFRIEND,Tue Jul 02 19:35:37 +0000 2019, bstpeach happy late canada day ,1.10717E+18,BTONYFRIEND,"Gf, BTS, Twice"
,,,,,,
1.14614E+18,Lady Blue Knights,Tue Jul 02 19:35:37 +0000 2019,rt brianmcnair22 7 players from regionofdurham including 5 with lbklacrosse will play for canada at the u19 championships in peterboro ,2267624611,lbklacrosse,"Oshawa, Ontario"
,,,,,,
1.14614E+18,iljk,Tue Jul 02 19:35:38 +0000 2019,rt btsanalytics itunes bts twt update 1 finland 1 philippines 1 spain 2 indonesia 7 netherlands 14 norway 15 italy 18 austria ,1.12246E+18,iljk11,
,,,,,,
1.14614E+18,Caleb,Tue Jul 02 19:35:38 +0000 2019,rt jandles so many idiots with this take kd kd had a 3 1 lead to gsw kd and co blew said 3 1 lead kd went and joined said team ,2445533530,CozyCay2,Florida
,,,,,,
1.14614E+18,huytonbad,Tue Jul 02 19:35:38 +0000 2019,rt alexgspence in 2017 liam fox rubbished suggestions the uk might struggle to roll over the eu s trade deals tonight as he prepares ,244253388,huytonbad,
,,,,,,
1.14614E+18,Efrain Morales C.,Tue Jul 02 19:35:39 +0000 2019,rt spectatorindex g20 countries by govt debt as share of gdp japan 237 italy 129 us 108 france 96 brazil 91 uk 87 canada 8 ,7.11632E+17,ProGesFin,"Bogotá, D.C., Colombia"
,,,,,,
1.14614E+18,spooky asshole,Tue Jul 02 19:35:39 +0000 2019,canadian heritage moment,538540888,katiecabletv,"Toronto, Ontario"
,,,,,,
1.14614E+18,Mister Lewis. #berniernation #ppc,Tue Jul 02 19:35:39 +0000 2019,rt maximebernier 1 diane francis offers several good arguments against accepting 1m immigrants in the next 3 years as the trudeau gover ,1335474330,eastcoastcandau,"Nova Scotia, Canada"
,,,,,,
1.14614E+18,Morgan Chapman,Tue Jul 02 19:35:39 +0000 2019,rt kaiserscoopy it s crazy how we can price shop bullshit we don t need but get royally fucked buying medicine that keeps someone alive ,8.76285E+17,Aphrodite_tears,Narnia
,,,,,,
1.14614E+18,The Shrew - Untamed,Tue Jul 02 19:35:39 +0000 2019,rt reuters americans caravan to canada for cheap insulin jonah green reports for reuterstv  t co rsfuqonsvb  t co qo9q ,15839778,TriniGirlBlue,
,,,,,,
1.14614E+18,Dylan Collins,Tue Jul 02 19:35:42 +0000 2019,rt sergeibaka happy canada day to all canadians raptors fans and lovers of this great country ,7.16013E+17,DylanNotCollins,"Toronto, Ontario"
,,,,,,
1.14614E+18,Sharar Konour Tabrizi,Tue Jul 02 19:35:42 +0000 2019,rt kshahrooz 1 for the past few years the iranian regime s most vocal cheerleaders in canada the iccongress have been boasting about ,1.09928E+18,KonourSharar,Cyprus
,,,,,,
1.14614E+18,Mikiarm,Tue Jul 02 19:35:42 +0000 2019,rt spectatorindex g20 countries by govt debt as share of gdp japan 237 italy 129 us 108 france 96 brazil 91 uk 87 canada 8 ,8.23087E+17,mikiarm58,
,,,,,,
1.14614E+18,Vandalay_Industries,Tue Jul 02 19:35:42 +0000 2019, jamie schmale why won t jamie comment on the undisputed fact that the conservative party of canada has been tweeti  t co xkbdabdstv,257716853,Redrox_Stoney,
,,,,,,
1.14614E+18,josh goodpaster,Tue Jul 02 19:35:43 +0000 2019,if as an american i want to move to canada do i have to learn to speak canadian is it a hard language to learn  t co 3x8opddmei,42214519,jgodpstr,"Hilton Head Island, sc"
,,,,,,
1.14614E+18,@Senior of Canada,Tue Jul 02 19:35:43 +0000 2019,in my house gas is 1 18 a litre and my 72 cent a month raise on my oas would not cover the expense but what the h  t co izzladtmly,3679886776,Branchman49,Canada
,,,,,,
1.14614E+18,Real Daddy Charles,Tue Jul 02 19:35:43 +0000 2019,seeking for a serious sugar babe to be spoiled with 800 every week and take good care of if you re interested retw  t co arsrs5ekyy,1.14613E+18,RealDaddyCharl1,
,,,,,,
1.14614E+18,Adin Dobkin,Tue Jul 02 19:35:43 +0000 2019,rt natstclair a young arctic fox has walked across the ice from norway s svalbard islands to northern canada in an epic journey covering ,1468064646,AdinDobkin,
,,,,,,
1.14614E+18,Suzanne 48% #FBPE,Tue Jul 02 19:35:45 +0000 2019,rt suewilson91 canada is refusing to roll over its eu trade agreement for the uk if there s a no deal brexit of course they are any bri ,61797974,SuzieNichols,HULL
,,,,,,
1.14614E+18,barbara yarosz,Tue Jul 02 19:35:45 +0000 2019,this is a disgrace where is the potus s promise to lower drug prices they ve only gone up lowerdrugpricesnow,924544260,beachyby,
,,,,,,
1.14614E+18,Rod Silliphant,Tue Jul 02 19:35:46 +0000 2019,rt chevymo they re fighting election meddling in the usa in canada we elect it cronyism not this time peoplespca,503067506,RodSilliphant,lower mainland bc
,,,,,,
1.14614E+18,Chris,Tue Jul 02 19:35:46 +0000 2019,if someone says the liberal party isn t coming for you guns they don t know what s up billblair is coming for  t co 8o7xtk42eb,89655673,CF7CMZ,earth
,,,,,,
1.14614E+18,K R Y S T A L.,Tue Jul 02 19:35:46 +0000 2019,rt lunionsuite haiti defeated canada 3 2 and advanced to the gold cup semifinals and more  t co oalahqvrik  t co va11i ,2391018636,krystalfromwpb,
,,,,,,
1.14614E+18,Claire,Tue Jul 02 19:35:47 +0000 2019,rt laurenlolross claire stigen9 and i just bought our tickets  t co 0caglhjaiu,8.84177E+17,claire_stigen9,"Gresham, OR"
,,,,,,
1.14614E+18,Mikegar,Tue Jul 02 19:35:48 +0000 2019,rt deadder cartoonists in the u s are painted as being from the left or the right some even as democrat or republican cartoonists are ,3129042009,androide469,
,,,,,,
1.14614E+18,Matt Weismiller,Tue Jul 02 19:35:48 +0000 2019,rt spectatorindex currency against us dollar past month argentina 5 5 mexico 3 6 turkey 3 2 russia 3 2 south africa 2 5 ,1.07097E+18,MattWeismiller,"Salem, OR"
,,,,,,
1.14614E+18,Peter Kurowski,Tue Jul 02 19:35:48 +0000 2019,rt berniesanders universal health care is not a radical idea it is a reality in australia austria belgium canada chile czech rep denm ,8.40686E+17,uberhangry,"Indianapolis, IN"
,,,,,,
1.14614E+18,Sandi Oelhaupl,Tue Jul 02 19:35:49 +0000 2019,a day of selfcare love this country canada albertarose  t co nwnwwugj3p,1570805474,sandioelhaupl,Calgary
,,,,,,
